Buffalo,Pig,Grazing,Weed
0,1.436902434,0.119968539,6.270360129
0.188202652,0.494790843,0.416343984,1.079585051
0.695913983,1.829580311,0.113365373,7.983929294
0,0.854720621,0.084673916,3.729832991
0.138527153,0.728384705,0.132164189,1.589263929
0.099225497,0.521734063,0.1837026,1.138372512
0,0.224234003,0.234867162,0.978513169
0.002771285,0.014571594,0.191216722,0.031793788
0.184227717,0.484340611,0.491982773,2.11356734
0.040238138,0.105787364,0.191986683,0.461635287
0,0.155001239,0.312817187,0.676394978
0,0.395400298,0.304704582,1.725449278
0,0.067995996,0.436575252,0.296721176
0,0.058271085,0.033506456,0
0,0.312802259,0.043377479,0
0,0.388763892,0.114642031,0
0.121308607,0.31892424,0.200536029,1.391722773
0.066279874,0.174251928,0.201662196,0.760401205
0,1.214338449,0.098864824,0
0.200835323,0.528002541,0.867064364,1.152049717
0.380601695,1.000614133,0.256662853,2.183241817
0,0.435747863,0.820886779,1.90151813
0,0.218095331,0.069538502,0
0,0.475800374,0.157969514,0
0,0.304506171,0.069845219,1.328805148
0,0.225108661,0.201279209,0.982330003
0,0.057103459,0.120344164,0.249188284
0,0.298342221,0.009674149,0
0.126227466,0.33185608,0.206361136,0
0.021422057,0.056319278,0.57628715,0
0,0.013768791,0.219962281,0.060084301
0,0.021866752,0.37148942,0
0,0.352593638,0.034018276,0
0,0.32885531,0.448471721,1.435060012
0,0.283830191,0.361039598,0
0.155325477,0.408355688,0.098869786,1.781984056
0,0.643603366,0.196991799,0
0,0.391437162,0.277999837,0
0.003082115,0.008102979,0.048375205,0
0.009862244,0.025928159,0.210282861,0
0,0.398509761,0.915042751,0
0,0.213471607,0.295796196,0.931548183
0,0.515908688,0.496639986,0
0,0.019012149,0.314759854,0
0.224661711,0.590642886,0.143320324,0
0.013250555,0.034836136,0.037796324,0
0,0.447292512,0.400327429,0
0,0.541680566,0.191999752,0
0,0.282696617,0.159986905,0
0.106355319,0.279611565,0.6904262,1.220169978
0.028809074,0.075739986,0.176579997,0
0,0.27008977,0.280761846,0
0,0.399940177,0.229061199,0
0,0.376903536,0.125973143,0
0,0.488494686,0.231792528,0
0,0.411163549,0.302834817,0
0.231297114,0.608087574,0.093129118,2.653574794
0.011860311,0.03118114,0.254178937,0
0.411725857,1.08244056,0.104782455,0
0,0.654586807,0.170959156,0
0,0.29502609,0.093379437,0
0,0.04290454,0.088599522,0
0,0.711116056,1.291315339,0
0,0.257883899,0.227873972,0
0,0.884830029,0.29423561,0
0,0.537905363,0.223787564,0
0,0.294827216,0.144659355,0
0,0.060652002,0.352661145,0
0,0.359746763,0.29392702,0
0.38203861,1.00439183,0.552284513,2.191484382
0,0.335074116,0.090044984,0
0,0.4584289,0.333269667,0
0.027742812,0.072936747,0.153276075,0.159140822
0.198520693,0.521917306,0.259782129,1.138772332
0,0.423267768,0.18799967,0
0.232992614,0.612545099,0.891639635,1.33651328
0,0.385229365,0.421338929,0
0,0.705023788,0.040804485,0
0,0.480972781,0.232283144,0
0,0.349625087,0.05035719,0
0,0.258612203,0.156204315,0
0,0.021824532,0.190175544,0
0,0.225093753,0.013600734,0
0,0.333763442,0.271946412,0
0.097054596,0.255159664,0.55158353,1.113466681
0,0.008489656,0.598409693,0
0,0.718002933,0.221984182,0
0.075763892,0.199185715,0.086212368,0
0,0.0141478,0.247223374,0
0,0.240951021,0.558635487,0
0,0.239648078,0.637784499,0
0.240589583,0.632517775,0.082326916,2.760183393
0.198626974,0.522196723,0.013599896,0
0,0.259790902,0.122177571,0
0,0.006869621,0.133541363,0
0,0.761996578,0.542451067,0
0,0.471648015,0.483022338,0
0,0.124819968,0.114297094,0
0,0.259508341,0.218960783,0
0,0.222108618,0.217961375,0
0,0.724304745,0.13670355,0
0.066048193,0.17364283,0.194407363,0
0,0.893807835,0.146494983,0
0,0.002022659,0.085927647,0
0,0.260865904,0.157977274,0
0,0.931070177,0.688841275,0
0,0.572785587,0.485479986,0
0,0.310937775,0.014525661,0
0.25078486,0.659321487,0.402071812,1.438574767
0.347085447,0.912498837,0.539606801,1.990982892
0,0.635235779,0.259073759,0
0.119617529,0.314478343,0.139277044,0
0.506055579,1.330436442,0.151437586,0
0,0.286927657,0.264729591,0
0,0.703326166,0.122647524,0
0,0.04284436,0.216803912,0
0,0.183512334,0.213034975,0
0,0.143860753,0.377203683,0
0,0.212326477,0.236743791,0
0,0.967085243,0.711617857,0
0,0.144313005,0.66294979,0
0,0.173423497,1.183973333,0
0.135305551,0.355722659,0.648546781,0
0.551552204,1.450048535,0.246502837,6.327727136
0,0.045264911,0.699954477,0
0,0.274427756,0.658137961,0
0,0.525188655,0.432874119,0
0,0.79580727,0.020393162,0
0,0.241168674,0.892429282,0
0,0.592220294,0.714031921,0
0,0.663412684,0.499588332,0
0,0.419617999,0.63493263,0
0,0.508120146,0.073448567,0
0,0.431646174,0.478764191,0
0,0.268911225,0.442493093,0
0,0.367474499,0.0489969,0
0,0.220094273,0.43483694,0
0,0.497479551,0.254475297,0
0,0.309108865,0.355000352,0
0,0.579404654,1.042508417,0
0,0.040798567,0.122338404,0
0,0.893918883,0.142902616,0
0,0.309757689,0.409101052,0
0,0.218861499,0.264766346,0
0,0.765931079,0.013592463,0
0,0.59880118,0.125158335,0
0,0.135223707,0.176865303,0
0,0.285028792,0.62281926,0
0,0.04641809,0.115532827,0
0,0.891171991,0.714639976,0
0,0.00080746,0.276740807,0
0,0.265549802,0.204513471,0
0,0.437540911,0.338540971,0
0,0.37196519,0.23730673,0
0,0.238925982,0.514292808,0
0,0.805381096,0.63798544,0
0,0.460267032,0.546642241,0
0,0.379034904,0.149491642,0
0,0.553848336,0.028129194,0
0,0.594160228,0.027179294,0
0,0.420762961,0.257168677,0
0,0.231488488,0.537281866,0
0,0.241217363,0.350023735,0
0,0.756401532,0.453727534,0
0,0.520748993,0.167701769,0
0,0.269582279,0.457866876,0
0,0.210175073,0.159943382,0
0,0.544649827,0.488983449,0
0,0.231047183,0.335234219,0
0,0.027428284,0.070667348,0
0,0.017745467,0.03262947,0
0,0.550405482,0.162895892,0
0,0.582834793,0.197521137,0
0,0.048008762,0.496189981,0
0,0.666607773,0.118259978,0
0,0.440889057,0.195893066,0
0,0.368935036,0.252995042,0
0,0.332366261,0.506153924,0
0,0.215170327,0.681240355,0
0,0.006861549,0.205584603,0
0,0.142452159,0.069669873,0
0,0.322082159,0.561311396,0
0,0.348894304,0.079545176,0
0,0.928768468,0.269633587,0
0,0.253565649,0.429443958,0
0,0.081047438,0.0237882,0
0,0.14350648,0.169857437,0
0,0.241014621,0.115426491,0
0,0.387324201,0.125150911,0
0,0.020174822,0.262534389,0
0,0.515890043,0.679789504,0
0,0.066126116,0.252398053,0
0,0.270076135,0.716626442,0
0,0.886694527,0.251661251,0
0,0.356287164,0.080152615,0
0,0.439659101,0.405463452,0
0,0.169775524,0.066940217,0
0,0.202410263,0.014264665,0
0,0.293450607,0.396996588,0
0,0.657390252,0.513216791,0
0,0.237918428,0.446227002,0
0,0.079028746,0.037357003,0
0,0.225246908,0.03395796,0
0,0.238096049,0.163958506,0
0,0.205749413,0.213262531,0
0,0.27032732,0.506582409,0
0,1.424304343,0.186233644,0
0,0.050413814,0.060148604,0
0,0.218926821,0.043656656,0
0,0.524598772,0.120296318,0
0,0.209750441,0.047537184,0
0,0.625888685,0.14744921,0
0,0.062918864,0.152306949,0
0,0.572413423,0.47517965,0
0,0.20677552,0.285397267,0
0,0.536975718,0.461212201,0
0,0.04475972,1.098211112,0
0,0.21372888,0.107684402,0
0,0.294336247,0.033950343,0
0,0.257193494,0.024256215,0
0,0.410308999,0.166259394,0
0,0.10717062,0.063066655,0
0,0.244084145,0.449154534,0
0,0.287314047,0.179427559,0
0,0.223609873,0.610008514,0
0,0.092669131,0.390005963,0
0,0.205456481,0.252233,0
0,0.983823185,1.039342014,0
0,0.978650572,0.558290481,0
0,0.73474693,0.286857601,0
0,0.141806896,0.540181456,0
0,0.768277092,0.776116532,0
0,1.022395879,0.873738603,0
0,0.474787665,0.698633877,0
0,1.022674609,0.052406557,0
0,0.967622755,0.027804914,0
0,1.317164488,0.837493844,0
0,0.052717111,0.618583099,0
0,0.582915268,0.073475822,0
0,0.281272624,0.723508408,0
0,0.785599625,0.484328815,0
0,0.064350777,0.125063136,0
0,0.373558682,0.231688295,0
0,0.288717849,0.309512335,0
0,0,0.987568785,0
0,0.482519292,0.451617463,0
0,0.91152005,0.065906184,0
0,0.102533031,0.073214258,0
0,0.388750419,0.158783821,0
0,0.309922118,0.173209764,0
0,0.56626781,0.272691043,0
0,0.465530888,0.524631201,0
0,0,1.060654171,0
